,num,num_origin
"Candida_stellatoidea_21500462:Candida stellatoidea
",>100,2167
"Candida_stellatoidea_21623036:Candida stellatoidea
",>100,141
"Candida_stellatoidea_22294141:Candida stellatoidea
",1,a case
"Candida_stellatoidea_22312879:Candida stellatoidea
",>100,111
"Candida_stellatoidea_22325401:Candida stellatoidea
",1,a
"Candida_stellatoidea_22751495:Candida stellatoidea
",10-100,47
"Candida_stellatoidea_23077867:Candida stellatoidea
",>100,1527
"Candida_stellatoidea_23154724:Candida stellatoidea
",1,A
"Candida_stellatoidea_23642118:Candida stellatoidea
",none,:
"Candida_stellatoidea_24325118:Candida stellatoidea
",10-100,93
"Candida_stellatoidea_24997586:Candida stellatoidea
",1,A
"Candida_stellatoidea_25081653:Candida stellatoidea
",1-10,4
"Candida_stellatoidea_25140768:Candida stellatoidea
",10-100,94
"Candida_stellatoidea_25240522:Candida stellatoidea
",10-100,Eleven
"Candida_stellatoidea_25351266:Candida stellatoidea
",10-100,30
"Candida_stellatoidea_25371399:Candida stellatoidea
",10-100,Twenty
"Candida_stellatoidea_25493353:Candida stellatoidea
",1,A
"Candida_stellatoidea_25598264:Candida stellatoidea
",>100,300
"Candida_stellatoidea_26876746:Candida stellatoidea
",none,results
"Candida_stellatoidea_28591237:Candida stellatoidea
",1-10,8
"Candida_stellatoidea_28877671:Candida stellatoidea
",>100,198
"Candida_stellatoidea_29051092:Candida stellatoidea
",none,:BACKGROUND: Nosocomial infections (NIs) impact care
"Candida_stellatoidea_29324651:Candida stellatoidea
",>100,1849
"Candida_stellatoidea_29480879:Candida stellatoidea
",1,A
"Candida_stellatoidea_29578431:Candida stellatoidea
",none,is
"Candida_stellatoidea_30107073:Candida stellatoidea
",>100,126
"Candida_stellatoidea_31758642:Candida stellatoidea
",>100,120
"Candida_stellatoidea_31814032:Candida stellatoidea
",1,a
"Candida_stellatoidea_31930074:Candida stellatoidea
",>100,"186/269) were found C. albicans airway colonization, and 36.1% (97"
"Candida_stellatoidea_32041540:Candida stellatoidea
",>100,"134,637"
"Candida_stellatoidea_32134016:Candida stellatoidea
",>100,104
"Candida_stellatoidea_32648836:Candida stellatoidea
",>100,685
"Candida_stellatoidea_32681527:Candida stellatoidea
",10-100,23
"Candida_stellatoidea_33259975:Candida stellatoidea
",10-100,80
"Candida_stellatoidea_33361878:Candida stellatoidea
",1,A
"Candida_stellatoidea_33590037:Candida stellatoidea
",>100,343
"Candida_stellatoidea_33599911:Candida stellatoidea
",1-10,Two
"Candida_stellatoidea_33889656:Candida stellatoidea
",1-10,2
"Candida_stellatoidea_33912342:Candida stellatoidea
",1,Case
"Candida_stellatoidea_33940134:Candida stellatoidea
",>100,142
"Candida_stellatoidea_33950572:Candida stellatoidea
",10-100,34
"Candida_stellatoidea_34076373:Candida stellatoidea
",>100,889
"Candida_stellatoidea_34136573:Candida stellatoidea
",10-100,70
"Candida_stellatoidea_34136819:Candida stellatoidea
",1-10,two
"Candida_stellatoidea_34150344:Candida stellatoidea
",1,a
"Candida_stellatoidea_34218811:Candida stellatoidea
",1-10,6
"Candida_stellatoidea_34342488:Candida stellatoidea
",10-100,40
"Candida_stellatoidea_34356931:Candida stellatoidea
",10-100,19
"Candida_stellatoidea_34368903:Candida stellatoidea
",1,a
"Candida_stellatoidea_34379989:Candida stellatoidea
",10-100,a retrospective cohort of severe and critical COVID-19 patients
"Candida_stellatoidea_34381791:Candida stellatoidea
",10-100,17
"Candida_stellatoidea_34428666:Candida stellatoidea
",10-100,90
"Candida_stellatoidea_34555702:Candida stellatoidea
",1,a
"Candida_stellatoidea_34589223:Candida stellatoidea
",1,A
"Candida_stellatoidea_34666664:Candida stellatoidea
",1,A
"Candida_stellatoidea_34668768:Candida stellatoidea
",1-10,"154 episodes of CAPA, 81 of CA-fungemia, 17 of CA-PCP, and 5 of other mold infections from 244"
"Candida_stellatoidea_34745396:Candida stellatoidea
",10-100,Forty-eight
"Candida_stellatoidea_34839862:Candida stellatoidea
",10-100,24
"Candida_stellatoidea_34992473:Candida stellatoidea
",1,A
"Candida_tropicalis_11068081:Candida tropicalis
",>100,120
"Candida_tropicalis_11305468:Candida tropicalis
",1,A
"Candida_tropicalis_12132778:Candida tropicalis
",>100,1917
"Candida_tropicalis_12820917:Candida tropicalis
",>100,149
"Candida_tropicalis_1435816:Candida tropicalis
",>100,422
"Candida_tropicalis_15700847:Candida tropicalis
",>100,307
"Candida_tropicalis_16424420:Candida tropicalis
",>100,803
"Candida_tropicalis_17131790:Candida tropicalis
",10-100,Sixty
"Candida_tropicalis_17454898:Candida tropicalis
",1,a neutropenic patient
"Candida_tropicalis_20367934:Candida tropicalis
",10-100,37
"Candida_tropicalis_21426723:Candida tropicalis
",>100,474
"Candida_tropicalis_23298156:Candida tropicalis
",>100,516
"Candida_tropicalis_2540365:Candida tropicalis
",10-100,12 cases
"Candida_tropicalis_25613052:Candida tropicalis
",1,A
"Candida_tropicalis_2795346:Candida tropicalis
",10-100,48
"Candida_tropicalis_28384860:Candida tropicalis
",10-100,71
"Candida_tropicalis_28936955:Candida tropicalis
",1-10,7 497 patients
"Candida_tropicalis_29062248:Candida tropicalis
",10-100,27
"Candida_tropicalis_29875941:Candida tropicalis
",>100,153
"Candida_tropicalis_30240817:Candida tropicalis
",>100,126
"Candida_tropicalis_3252159:Candida tropicalis
",none,:
"Candida_tropicalis_32681527:Candida tropicalis
",10-100,23
"Candida_tropicalis_32942817:Candida tropicalis
",>100,1935 episodes of BSIs in the 1478
"Candida_tropicalis_33120803:Candida tropicalis
",1,a
"Candida_tropicalis_33761696:Candida tropicalis
",1,A
"Candida_tropicalis_33889656:Candida tropicalis
",1-10,2
"Candida_tropicalis_33950572:Candida tropicalis
",10-100,34
"Candida_tropicalis_3410776:Candida tropicalis
",1,a
"Candida_tropicalis_34218811:Candida tropicalis
",1-10,6
"Candida_tropicalis_34401296:Candida tropicalis
",1,an
"Candida_tropicalis_34479880:Candida tropicalis
",1,A
"Candida_tropicalis_401538:Candida tropicalis
",1,a
"Candida_tropicalis_7633933:Candida tropicalis
",>100,"2,452"
"Candida_tropicalis_8150966:Candida tropicalis
",1-10,Three
"Candida_tropicalis_9656677:Candida tropicalis
",1,A
"Candida_utilis_32164551:Candida utilis
",1,a
"Candida_utilis_32327459:Candida utilis
",1,An
"Candida_utilis_32482366:Candida utilis
",none,:
"Candida_utilis_32535876:Candida utilis
",1,a
"Candida_utilis_32603803:Candida utilis
",10-100,83
"Candida_utilis_32648836:Candida utilis
",>100,685
"Candida_utilis_32737747:Candida utilis
",1,A
"Candida_utilis_32807241:Candida utilis
",1-10,8
"Candida_utilis_32909234:Candida utilis
",1,A
"Candida_utilis_33041191:Candida utilis
",10-100,:Critically ill COVID-19 patients
"Candida_utilis_33081928:Candida utilis
",none,:
"Candida_utilis_33156298:Candida utilis
",none,:
"Candida_utilis_33156525:Candida utilis
",>100,109
"Candida_utilis_33451316:Candida utilis
",1-10,two
"Candida_utilis_33615809:Candida utilis
",1-10,Three
"Candida_utilis_33727474:Candida utilis
",1,A
"Candida_utilis_33746045:Candida utilis
",none,this
"Candida_utilis_33761696:Candida utilis
",1,A
"Candida_utilis_33847304:Candida utilis
",1,a
"Candida_utilis_33889656:Candida utilis
",1-10,2
"Candida_utilis_33904683:Candida utilis
",1,a
"Candida_utilis_33912342:Candida utilis
",1,Case
"Candida_utilis_33923992:Candida utilis
",1,A Comparison of Clinical Microbial Culture Findings.ABSTRACT:Co-infections in critically ill patients
"Candida_utilis_33940134:Candida utilis
",>100,142
"Candida_utilis_33950572:Candida utilis
",10-100,34
"Candida_utilis_33984080:Candida utilis
",1,a case
"Candida_utilis_34011126:Candida utilis
",>100,547
"Candida_utilis_34076373:Candida utilis
",>100,889
"Candida_utilis_34092858:Candida utilis
",>100,124
"Candida_utilis_34136573:Candida utilis
",10-100,70
"Candida_utilis_34136819:Candida utilis
",1-10,two
"Candida_utilis_34146056:Candida utilis
",1-10,five cases
"Candida_utilis_34150344:Candida utilis
",1,a
"Candida_utilis_34159054:Candida utilis
",1,A
"Candida_utilis_34186378:Candida utilis
",1,A
"Candida_utilis_34218811:Candida utilis
",1-10,6
"Candida_utilis_34242877:Candida utilis
",1,a
"Candida_utilis_34342488:Candida utilis
",10-100,40
"Candida_utilis_34356931:Candida utilis
",10-100,19
"Candida_utilis_34368903:Candida utilis
",1,a
"Candida_utilis_34379989:Candida utilis
",10-100,a retrospective cohort of severe and critical COVID-19 patients
"Candida_utilis_34381791:Candida utilis
",10-100,17
"Candida_utilis_34400428:Candida utilis
",1,A
"Candida_utilis_34416810:Candida utilis
",1,a
"Candida_utilis_34418979:Candida utilis
",1,case
"Candida_utilis_34420902:Candida utilis
",>100,197
"Candida_utilis_34428666:Candida utilis
",10-100,90
"Candida_utilis_34464944:Candida utilis
",>100,118
"Candida_utilis_34479880:Candida utilis
",1,A
"Candida_utilis_34526417:Candida utilis
",1,a
"Candida_utilis_34540870:Candida utilis
",10-100,55
"Candida_utilis_34555702:Candida utilis
",1,a
"Candida_utilis_34589223:Candida utilis
",1,A
"Candida_utilis_34666664:Candida utilis
",1,A
"Candida_utilis_34668768:Candida utilis
",>100,244
"Candida_utilis_34698346:Candida utilis
",>100,100
"Candida_utilis_34745396:Candida utilis
",10-100,Forty-eight
"Candida_utilis_34778284:Candida utilis
",>100,226
"Candida_utilis_34839862:Candida utilis
",10-100,24
"Candida_utilis_34853695:Candida utilis
",1,a case
"Candida_utilis_34969112:Candida utilis
",none,resistance
"Candida_utilis_34972773:Candida utilis
",1,a
"Candida_utilis_34992473:Candida utilis
",1,A
"Candida_utilis_34992845:Candida utilis
",1,:Lung transplant is a potential life-saving procedure for chronic lung diseases. Lung transplant recipients (LTR
"Candida_zeylanoides_27909682:Candida zeylanoides
",1,a
"Cephalosporium_16410951:Cephalosporium
",1,a
"Cephalosporium_1895586:Cephalosporium
",1,a
"Cephalosporium_1956281:Cephalosporium
",none,:
"Cephalosporium_22402374:Cephalosporium
",1,a
"Cephalosporium_26528372:Cephalosporium
",1,a
"Cephalosporium_28491812:Cephalosporium
",1,a case
"Ceriporia_lacerata_23241374:Ceriporia lacerata
",1-10,4
"Chaetomium_26880338:Chaetomium
",1,a
"Chaetomium_33923333:Chaetomium
",1,a Case
"Chaetomium_8655695:Chaetomium
",1,A
"Chaetomium_atrobrunneum_14605190:Chaetomium atrobrunneum
",1-10,two cases
"Chaetomium_atrobrunneum_26880338:Chaetomium atrobrunneum
",1,a
"Chaetomium_atrobrunneum_9417506:Chaetomium atrobrunneum
",1,a
"Chaetomium_globosum_34956824:Chaetomium globosum
",1,a
"Chaetomium_globosum_8655695:Chaetomium globosum
",1,A
"Chaetomium_perlucidum_14605190:Chaetomium perlucidum
",1-10,two cases
"Chaetomium_strumarium_14605190:Chaetomium strumarium
",1-10,two cases
"Chaetomium_strumarium_9417506:Chaetomium strumarium
",1,a
"Chrysosporium_14760976:Chrysosporium
",1,A
"Chrysosporium_19734484:Chrysosporium
",1,a case of a
"Chrysosporium_22493137:Chrysosporium
",1,A
"Chrysosporium_33976892:Chrysosporium
",1,A
"Chrysosporium_9854057:Chrysosporium
",1,a
"Chrysosporium_zonatum_11880456:Chrysosporium zonatum
",1,a case
"Chrysosporium_zonatum_22259200:Chrysosporium zonatum
",1,a
"Chrysosporium_zonatum_27144802:Chrysosporium zonatum
",1,an
"Chrysosporium_zonatum_33976892:Chrysosporium zonatum
",1,A
"Chrysosporium_zonatum_9854057:Chrysosporium zonatum
",1,a
"Cladophialophora_arxii_25624408:Cladophialophora arxii
",1,first case
"Cladophialophora_bantiana_18364660:Cladophialophora bantiana
",1,one
"Cladophialophora_bantiana_20854228:Cladophialophora bantiana
",1,a
"Cladophialophora_bantiana_23727472:Cladophialophora bantiana
",1,a case
"Cladophialophora_bantiana_25398915:Cladophialophora bantiana
",1,a patient
"Cladophialophora_bantiana_28007938:Cladophialophora bantiana
",none,cerebral cases
"Cladophialophora_bantiana_28478966:Cladophialophora bantiana
",1,A
"Cladophialophora_bantiana_28663806:Cladophialophora bantiana
",1,a
"Cladophialophora_bantiana_28994171:Cladophialophora bantiana
",1,a
"Cladophialophora_bantiana_28994224:Cladophialophora bantiana
",1,A
"Cladophialophora_bantiana_30714284:Cladophialophora bantiana
",none,recipient
"Cladophialophora_bantiana_30822604:Cladophialophora bantiana
",1,A
"Cladophialophora_bantiana_31143481:Cladophialophora bantiana
",1,a case
"Cladophialophora_bantiana_33834147:Cladophialophora bantiana
",1,a rare case
"Cladophialophora_bantiana_34129286:Cladophialophora bantiana
",1,first reported renal transplant case
"Cladophialophora_bantiana_34381691:Cladophialophora bantiana
",1,a case
"Cladophialophora_bantiana_34872678:Cladophialophora bantiana
",1,A
"Cladophialophora_boppii_19481026:Cladophialophora boppii
",1,a
"Cladophialophora_samo毛nsis_20854228:Cladophialophora samo毛nsis
",1,a
"Cladophialophora_samo毛nsis_25398915:Cladophialophora samo毛nsis
",1,a patient
"Cladophialophora_samo毛nsis_28478966:Cladophialophora samo毛nsis
",1,A
"Cladophialophora_samo毛nsis_28994171:Cladophialophora samo毛nsis
",1,a
"Cladophialophora_samo毛nsis_28994224:Cladophialophora samo毛nsis
",1,A
"Cladophialophora_samo毛nsis_30714284:Cladophialophora samo毛nsis
",none,:
"Cladophialophora_samo毛nsis_30822604:Cladophialophora samo毛nsis
",1,A
"Cladophialophora_samo毛nsis_31143481:Cladophialophora samo毛nsis
",1,a case
"Cladophialophora_samo毛nsis_31229375:Cladophialophora samo毛nsis
",1,"a case of chromoblastomycosis caused by Phialophora, in a"
"Cladophialophora_samo毛nsis_33834147:Cladophialophora samo毛nsis
",1,a rare case
"Cladophialophora_samo毛nsis_34129286:Cladophialophora samo毛nsis
",1,first reported renal transplant case
"Cladophialophora_samo毛nsis_34381691:Cladophialophora samo毛nsis
",1,a case
"Cladophialophora_samo毛nsis_34872678:Cladophialophora samo毛nsis
",1,A
"Cladopialophora_bantiana_18364660:Cladopialophora bantiana
",1,one
"Cladopialophora_bantiana_20854228:Cladopialophora bantiana
",1,a
"Cladopialophora_bantiana_23727472:Cladopialophora bantiana
",1,a case
"Cladopialophora_bantiana_25398915:Cladopialophora bantiana
",1,a patient
"Cladopialophora_bantiana_28007938:Cladopialophora bantiana
",none,cerebral cases
"Cladopialophora_bantiana_28478966:Cladopialophora bantiana
",1,A
"Cladopialophora_bantiana_28663806:Cladopialophora bantiana
",1,a
"Cladopialophora_bantiana_28994171:Cladopialophora bantiana
",1,a
"Cladopialophora_bantiana_28994224:Cladopialophora bantiana
",1,A
"Cladopialophora_bantiana_30714284:Cladopialophora bantiana
",none,recipient
"Cladopialophora_bantiana_30822604:Cladopialophora bantiana
",1,A
"Cladopialophora_bantiana_31143481:Cladopialophora bantiana
",1,a case
"Cladopialophora_bantiana_33834147:Cladopialophora bantiana
",1,a rare case
"Cladopialophora_bantiana_34129286:Cladopialophora bantiana
",1,first reported renal transplant case
"Cladopialophora_bantiana_34381691:Cladopialophora bantiana
",1,a case
"Cladopialophora_bantiana_34872678:Cladopialophora bantiana
",1,A
"Cladosporium_cladosporioides_20563850:Cladosporium cladosporioides
",10-100,25
"Cladosporium_cladosporioides_27812642:Cladosporium cladosporioides
",1,A rare case
"Cladosporium_cladosporioides_29372563:Cladosporium cladosporioides
",1,A
"Cladosporium_cladosporioides_30230044:Cladosporium cladosporioides
",10-100,Eleven
"Cladosporium_trichoides_18364660:Cladosporium trichoides
",1,one
"Cladosporium_trichoides_20854228:Cladosporium trichoides
",1,a
"Cladosporium_trichoides_23727472:Cladosporium trichoides
",1,a case
"Cladosporium_trichoides_25398915:Cladosporium trichoides
",1,a patient
"Cladosporium_trichoides_28478966:Cladosporium trichoides
",1,A
"Cladosporium_trichoides_28663806:Cladosporium trichoides
",1,a
"Cladosporium_trichoides_28994171:Cladosporium trichoides
",1,a
"Cladosporium_trichoides_28994224:Cladosporium trichoides
",1,A
"Cladosporium_trichoides_30714284:Cladosporium trichoides
",none,:
"Cladosporium_trichoides_30822604:Cladosporium trichoides
",1,A
"Cladosporium_trichoides_31143481:Cladosporium trichoides
",1,a case
"Cladosporium_trichoides_33834147:Cladosporium trichoides
",1,a rare case
"Cladosporium_trichoides_34129286:Cladosporium trichoides
",1,first reported renal transplant case
"Cladosporium_trichoides_34381691:Cladosporium trichoides
",1,a case
"Cladosporium_trichoides_34872678:Cladosporium trichoides
",1,A
"Cladosporium_werneckii_12353348:Cladosporium werneckii
",1-10,three
"Cladosporium_werneckii_1396889:Cladosporium werneckii
",1,a
"Cladosporium_werneckii_18051797:Cladosporium werneckii
",1,A
"Cladosporium_werneckii_21083708:Cladosporium werneckii
",1,an
"Cladosporium_werneckii_23734832:Cladosporium werneckii
",1,A
"Cladosporium_werneckii_24767462:Cladosporium werneckii
",1,A
"Cladosporium_werneckii_26075119:Cladosporium werneckii
",1,a case
"Cladosporium_werneckii_26329376:Cladosporium werneckii
",1,a case
"Cladosporium_werneckii_28062320:Cladosporium werneckii
",10-100,51
"Cladosporium_werneckii_29094263:Cladosporium werneckii
",1-10,two cases
"Cladosporium_werneckii_31915834:Cladosporium werneckii
",none,cases
"Cladosporium_werneckii_31940125:Cladosporium werneckii
",1,a patient
"Cladosporium_werneckii_31959463:Cladosporium werneckii
",1,A case
"Cladosporium_werneckii_32030418:Cladosporium werneckii
",>100,699 of the 1312
"Cladosporium_werneckii_34084534:Cladosporium werneckii
",1,a case
"Cladosporium_werneckii_34621853:Cladosporium werneckii
",none,:
"Cladosporium_werneckii_6153661:Cladosporium werneckii
",1-10,Two
"Cladosporium_werneckii_8452960:Cladosporium werneckii
",none,:
"Coccidioides_immitis_15522108:Coccidioides immitis
",1,A
"Coccidioides_immitis_16422300:Coccidioides immitis
",1,One
"Coccidioides_immitis_16707052:Coccidioides immitis
",none,adults
"Coccidioides_immitis_16963715:Coccidioides immitis
",1-10,two
"Coccidioides_immitis_17278049:Coccidioides immitis
",10-100,11
"Coccidioides_immitis_17940333:Coccidioides immitis
",1,a
"Coccidioides_immitis_18280075:Coccidioides immitis
",1,a case
"Coccidioides_immitis_18552586:Coccidioides immitis
",1,A
"Coccidioides_immitis_18598625:Coccidioides immitis
",10-100,60
"Coccidioides_immitis_18619197:Coccidioides immitis
",1,a case
"Coccidioides_immitis_18764956:Coccidioides immitis
",1,a rare case
"Coccidioides_immitis_18948432:Coccidioides immitis
",1,A
"Coccidioides_immitis_19147507:Coccidioides immitis
",1,A
"Coccidioides_immitis_19239751:Coccidioides immitis
",10-100,35
"Coccidioides_immitis_19569488:Coccidioides immitis
",1,A
