,num,num_origin
"Haemophilus_influenzae_32615947:Haemophilus influenzae
",>100,325
"Haemophilus_influenzae_32634831:Haemophilus influenzae
",10-100,69
"Haemophilus_influenzae_32651007:Haemophilus influenzae
",10-100,87
"Haemophilus_influenzae_32651354:Haemophilus influenzae
",1,A
"Haemophilus_influenzae_32668450:Haemophilus influenzae
",>100,190 Hia cases were reported to the eight participating sites; 169
"Haemophilus_influenzae_32687792:Haemophilus influenzae
",10-100,84
"Haemophilus_influenzae_32702037:Haemophilus influenzae
",>100,1021
"Haemophilus_influenzae_32894364:Haemophilus influenzae
",10-100,92
"Haemophilus_influenzae_32923222:Haemophilus influenzae
",1,a case
"Haemophilus_influenzae_32933615:Haemophilus influenzae
",none,:
"Haemophilus_influenzae_32963653:Haemophilus influenzae
",>100,113
"Haemophilus_influenzae_32968689:Haemophilus influenzae
",>100,120
"Haemophilus_influenzae_32983693:Haemophilus influenzae
",1,only case
"Haemophilus_influenzae_33006878:Haemophilus influenzae
",>100,274
"Haemophilus_influenzae_33024653:Haemophilus influenzae
",1,a
"Haemophilus_influenzae_33075098:Haemophilus influenzae
",>100,"2,388"
"Haemophilus_influenzae_33110587:Haemophilus influenzae
",>100,433
"Haemophilus_influenzae_33119683:Haemophilus influenzae
",>100,375
"Haemophilus_influenzae_33124213:Haemophilus influenzae
",1,a case
"Haemophilus_influenzae_33132333:Haemophilus influenzae
",1-10,7
"Haemophilus_influenzae_33139134:Haemophilus influenzae
",10-100,30
"Haemophilus_influenzae_33143954:Haemophilus influenzae
",>100,940
"Haemophilus_influenzae_33204762:Haemophilus influenzae
",10-100,99
"Haemophilus_influenzae_33231116:Haemophilus influenzae
",>100,264
"Haemophilus_influenzae_33239464:Haemophilus influenzae
",1,a
"Haemophilus_influenzae_33281908:Haemophilus influenzae
",none,ABS
"Haemophilus_influenzae_33306743:Haemophilus influenzae
",>100,358
"Haemophilus_influenzae_33342052:Haemophilus influenzae
",>100,185
"Haemophilus_influenzae_33356678:Haemophilus influenzae
",>100,327
"Haemophilus_influenzae_33358259:Haemophilus influenzae
",>100,1901
"Haemophilus_parahaemolyticus_24883195:Haemophilus parahaemolyticus
",10-100,77
"Haemophilus_parahaemolyticus_251364:Haemophilus parahaemolyticus
",none,:
"Haemophilus_parahaemolyticus_4415108:Haemophilus parahaemolyticus
",none,:
"Haemophilus_parahaemolyticus_4857335:Haemophilus parahaemolyticus
",none,:
"Haemophilus_parahaemolyticus_533492:Haemophilus parahaemolyticus
",1,An
"Haemophilus_parahaemolyticus_593808:Haemophilus parahaemolyticus
",10-100,30
"Haemophilus_parahaemolyticus_7177804:Haemophilus parahaemolyticus
",none,:
"Haemophilus_parahaemolyticus_7348103:Haemophilus parahaemolyticus
",none,:
"Haemophilus_parahaemolyticus_7460570:Haemophilus parahaemolyticus
",1,a
"Haemophilus_parainfluenzae_10719006:Haemophilus parainfluenzae
",10-100,15
"Haemophilus_parainfluenzae_10856326:Haemophilus parainfluenzae
",1,A
"Haemophilus_parainfluenzae_1287613:Haemophilus parainfluenzae
",1,a
"Haemophilus_parainfluenzae_15011754:Haemophilus parainfluenzae
",>100,398
"Haemophilus_parainfluenzae_15315033:Haemophilus parainfluenzae
",10-100,50
"Haemophilus_parainfluenzae_1585219:Haemophilus parainfluenzae
",10-100,Fifty-seven
"Haemophilus_parainfluenzae_2041146:Haemophilus parainfluenzae
",10-100,32
"Haemophilus_parainfluenzae_24113096:Haemophilus parainfluenzae
",10-100,10
"Haemophilus_parainfluenzae_25033402:Haemophilus parainfluenzae
",10-100,15
"Haemophilus_parainfluenzae_2526249:Haemophilus parainfluenzae
",10-100,46
"Haemophilus_parainfluenzae_2617633:Haemophilus parainfluenzae
",10-100,37
"Haemophilus_parainfluenzae_26575877:Haemophilus parainfluenzae
",>100,481
"Haemophilus_parainfluenzae_2664249:Haemophilus parainfluenzae
",10-100,63
"Haemophilus_parainfluenzae_2677160:Haemophilus parainfluenzae
",>100,105
"Haemophilus_parainfluenzae_2746851:Haemophilus parainfluenzae
",10-100,Twenty
"Haemophilus_parainfluenzae_27924179:Haemophilus parainfluenzae
",1,A
"Haemophilus_parainfluenzae_28881886:Haemophilus parainfluenzae
",>100,163
"Haemophilus_parainfluenzae_28922613:Haemophilus parainfluenzae
",10-100,48
"Haemophilus_parainfluenzae_30097415:Haemophilus parainfluenzae
",>100,292
"Haemophilus_parainfluenzae_30772885:Haemophilus parainfluenzae
",1,a case
"Haemophilus_parainfluenzae_31193119:Haemophilus parainfluenzae
",none,.
"Haemophilus_parainfluenzae_31600928:Haemophilus parainfluenzae
",10-100,57
"Haemophilus_parainfluenzae_31828685:Haemophilus parainfluenzae
",10-100,40
"Haemophilus_parainfluenzae_32217675:Haemophilus parainfluenzae
",1,a
"Haemophilus_parainfluenzae_32305630:Haemophilus parainfluenzae
",1,A
"Haemophilus_parainfluenzae_32543353:Haemophilus parainfluenzae
",1,a
"Haemophilus_parainfluenzae_32661300:Haemophilus parainfluenzae
",none,first
"Haemophilus_parainfluenzae_32742217:Haemophilus parainfluenzae
",1,A Case
"Haemophilus_parainfluenzae_3308147:Haemophilus parainfluenzae
",>100,433
"Haemophilus_parainfluenzae_3799681:Haemophilus parainfluenzae
",1,A case
"Haemophilus_parainfluenzae_6219980:Haemophilus parainfluenzae
",10-100,Forty
"Haemophilus_parainfluenzae_7235817:Haemophilus parainfluenzae
",1,A case
"Haemophilus_parainfluenzae_7789484:Haemophilus parainfluenzae
",10-100,Forty
"Haemophilus_parainfluenzae_7933529:Haemophilus parainfluenzae
",10-100,14 cases
"Haemophilus_parainfluenzae_8988413:Haemophilus parainfluenzae
",10-100,21
"Inquilinus_limosus_15757565:Inquilinus limosus
",1-10,2 patients
"Inquilinus_limosus_17005793:Inquilinus limosus
",1-10,six
"Inquilinus_limosus_19261796:Inquilinus limosus
",>100,561
"Inquilinus_limosus_19741077:Inquilinus limosus
",10-100,37
"Inquilinus_limosus_25387296:Inquilinus limosus
",1,a
"Inquilinus_limosus_26267744:Inquilinus limosus
",1,an
"Inquilinus_limosus_27717651:Inquilinus limosus
",10-100,33 cases
"Kingella_kingae_20182400:Kingella kingae
",>100,322
"Kingella_kingae_29246347:Kingella kingae
",>100,322
"Kingella_kingae_30016451:Kingella kingae
",1,an
"Kingella_kingae_30245832:Kingella kingae
",10-100,26
"Kingella_kingae_30571808:Kingella kingae
",1,a
"Kingella_kingae_31232893:Kingella kingae
",1-10,2
"Kingella_kingae_31982291:Kingella kingae
",1,A case
"Kingella_kingae_32274330:Kingella kingae
",1,an unusual case
"Kingella_kingae_32730482:Kingella kingae
",10-100,84
"Klebsiella_oxytoca_15700634:Klebsiella oxytoca
",1,A
"Klebsiella_oxytoca_15729490:Klebsiella oxytoca
",10-100,32
"Klebsiella_oxytoca_17957611:Klebsiella oxytoca
",1,a
"Klebsiella_oxytoca_18269335:Klebsiella oxytoca
",10-100,14 cases
"Klebsiella_oxytoca_18305137:Klebsiella oxytoca
",10-100,Fifty
"Klebsiella_oxytoca_18318145:Klebsiella oxytoca
",>100,212
"Klebsiella_oxytoca_18669249:Klebsiella oxytoca
",1,a
"Klebsiella_oxytoca_1920813:Klebsiella oxytoca
",10-100,Fifty-two
"Klebsiella_oxytoca_1990453:Klebsiella oxytoca
",10-100,15 cases
"Klebsiella_oxytoca_20061679:Klebsiella oxytoca
",none,:
"Klebsiella_oxytoca_20862506:Klebsiella oxytoca
",1,a
"Klebsiella_oxytoca_24162251:Klebsiella oxytoca
",>100,1065
"Klebsiella_oxytoca_25176215:Klebsiella oxytoca
",>100,449
"Klebsiella_oxytoca_25348541:Klebsiella oxytoca
",1-10,Seven
"Klebsiella_oxytoca_25595832:Klebsiella oxytoca
",10-100,26
"Klebsiella_oxytoca_26379000:Klebsiella oxytoca
",1,A
"Klebsiella_oxytoca_29036990:Klebsiella oxytoca
",1,a
"Klebsiella_oxytoca_29571291:Klebsiella oxytoca
",1-10,four cases
"Klebsiella_oxytoca_29792794:Klebsiella oxytoca
",1,A
"Klebsiella_oxytoca_29983683:Klebsiella oxytoca
",>100,404
"Klebsiella_oxytoca_32584852:Klebsiella oxytoca
",>100,216
"Klebsiella_oxytoca_3293638:Klebsiella oxytoca
",1,A
"Klebsiella_oxytoca_33087003:Klebsiella oxytoca
",1,A
"Klebsiella_oxytoca_33116675:Klebsiella oxytoca
",>100,120
"Klebsiella_oxytoca_3849515:Klebsiella oxytoca
",10-100,44
"Klebsiella_oxytoca_6857585:Klebsiella oxytoca
",1-10,six patients and of uncertain significance in the remaining five
"Klebsiella_oxytoca_7241797:Klebsiella oxytoca
",1-10,three cases
"Klebsiella_oxytoca_9015487:Klebsiella oxytoca
",10-100,31
"Klebsiella_oxytoca_9524863:Klebsiella oxytoca
",1,an
"Klebsiella_ozaenae_1604394:Klebsiella ozaenae
",1,a case
"Klebsiella_ozaenae_18614154:Klebsiella ozaenae
",1,A
"Klebsiella_ozaenae_20514860:Klebsiella ozaenae
",1,a
"Klebsiella_ozaenae_27293924:Klebsiella ozaenae
",1,a
"Klebsiella_ozaenae_3061163:Klebsiella ozaenae
",none,patients
"Klebsiella_ozaenae_33281457:Klebsiella ozaenae
",1,one case
"Klebsiella_ozaenae_3859775:Klebsiella ozaenae
",10-100,Thirteen
"Klebsiella_ozaenae_8181846:Klebsiella ozaenae
",1-10,two patients
"Klebsiella_pneumoniae_30423055:Klebsiella pneumoniae
",>100,129
"Klebsiella_pneumoniae_30439311:Klebsiella pneumoniae
",10-100,95
"Klebsiella_pneumoniae_30603949:Klebsiella pneumoniae
",10-100,63
"Klebsiella_pneumoniae_30616536:Klebsiella pneumoniae
",1,a
"Klebsiella_pneumoniae_30642717:Klebsiella pneumoniae
",10-100,31
"Klebsiella_pneumoniae_30733859:Klebsiella pneumoniae
",>100,351
"Klebsiella_pneumoniae_30860202:Klebsiella pneumoniae
",1,a
"Klebsiella_pneumoniae_30868949:Klebsiella pneumoniae
",1-10,four
"Klebsiella_pneumoniae_30890297:Klebsiella pneumoniae
",1,A
"Klebsiella_pneumoniae_31174691:Klebsiella pneumoniae
",>100,195
"Klebsiella_pneumoniae_31189230:Klebsiella pneumoniae
",1-10,Three cases
"Klebsiella_pneumoniae_31192259:Klebsiella pneumoniae
",>100,252
"Klebsiella_pneumoniae_31205100:Klebsiella pneumoniae
",>100,365
"Klebsiella_pneumoniae_31210549:Klebsiella pneumoniae
",none,:
"Klebsiella_pneumoniae_31223478:Klebsiella pneumoniae
",>100,414
"Klebsiella_pneumoniae_31308567:Klebsiella pneumoniae
",10-100,80
"Klebsiella_pneumoniae_31408445:Klebsiella pneumoniae
",10-100,59
"Klebsiella_pneumoniae_31414641:Klebsiella pneumoniae
",>100,169
"Klebsiella_pneumoniae_31416647:Klebsiella pneumoniae
",none,:
"Klebsiella_pneumoniae_31426870:Klebsiella pneumoniae
",1,A
"Klebsiella_pneumoniae_31567977:Klebsiella pneumoniae
",10-100,"two patients were finally enrolled for analysis. Among those, 43"
"Klebsiella_pneumoniae_31619219:Klebsiella pneumoniae
",10-100,94
"Klebsiella_pneumoniae_31698513:Klebsiella pneumoniae
",>100,102
"Klebsiella_pneumoniae_31761885:Klebsiella pneumoniae
",>100,446
"Klebsiella_pneumoniae_32164551:Klebsiella pneumoniae
",1,a
"Klebsiella_pneumoniae_32172261:Klebsiella pneumoniae
",>100,154
"Klebsiella_pneumoniae_32360054:Klebsiella pneumoniae
",none,This observation
"Klebsiella_pneumoniae_32408156:Klebsiella pneumoniae
",>100,257
"Klebsiella_pneumoniae_32481328:Klebsiella pneumoniae
",1,A
"Klebsiella_pneumoniae_32482366:Klebsiella pneumoniae
",none,:
"Klebsiella_pneumoniae_32527579:Klebsiella pneumoniae
",1,"a patient with diabetic foot ulcer and necrotizing soft tissue infection, baeriamia and lung infection: A case"
"Klebsiella_pneumoniae_32603803:Klebsiella pneumoniae
",>100,836
"Klebsiella_pneumoniae_32633173:Klebsiella pneumoniae
",10-100,34
"Klebsiella_pneumoniae_32689631:Klebsiella pneumoniae
",>100,380
"Klebsiella_pneumoniae_32755515:Klebsiella pneumoniae
",10-100,88
"Klebsiella_pneumoniae_32764999:Klebsiella pneumoniae
",1,A
"Klebsiella_pneumoniae_32775174:Klebsiella pneumoniae
",>100,353
"Klebsiella_pneumoniae_32791790:Klebsiella pneumoniae
",>100,324
"Klebsiella_pneumoniae_32792845:Klebsiella pneumoniae
",10-100,86
"Klebsiella_pneumoniae_32850912:Klebsiella pneumoniae
",10-100,53
"Klebsiella_pneumoniae_32905353:Klebsiella pneumoniae
",>100,110
"Klebsiella_pneumoniae_32941593:Klebsiella pneumoniae
",10-100,Ten
"Klebsiella_pneumoniae_32942817:Klebsiella pneumoniae
",>100,1935 episodes of BSIs in the 1478
"Klebsiella_pneumoniae_32944436:Klebsiella pneumoniae
",10-100,89
"Klebsiella_pneumoniae_32954758:Klebsiella pneumoniae
",none,effusions
"Klebsiella_pneumoniae_32967718:Klebsiella pneumoniae
",>100,150
"Klebsiella_pneumoniae_32974573:Klebsiella pneumoniae
",1-10,Two
"Klebsiella_pneumoniae_32977435:Klebsiella pneumoniae
",>100,3708
"Klebsiella_pneumoniae_33025455:Klebsiella pneumoniae
",1-10,four
"Klebsiella_pneumoniae_33029764:Klebsiella pneumoniae
",>100,2827
"Klebsiella_pneumoniae_33042858:Klebsiella pneumoniae
",none,incidence
"Klebsiella_pneumoniae_33049912:Klebsiella pneumoniae
",10-100,45
"Klebsiella_pneumoniae_33061470:Klebsiella pneumoniae
",10-100,22
"Klebsiella_pneumoniae_33085043:Klebsiella pneumoniae
",none,:
"Klebsiella_pneumoniae_33091620:Klebsiella pneumoniae
",>100,481
"Klebsiella_pneumoniae_33109242:Klebsiella pneumoniae
",>100,205
"Klebsiella_pneumoniae_33132333:Klebsiella pneumoniae
",1-10,7
"Klebsiella_pneumoniae_33168948:Klebsiella pneumoniae
",>100,100
"Klebsiella_pneumoniae_33170499:Klebsiella pneumoniae
",>100,329
"Klebsiella_pneumoniae_33183047:Klebsiella pneumoniae
",10-100,33
"Klebsiella_pneumoniae_33217561:Klebsiella pneumoniae
",10-100,20
"Klebsiella_pneumoniae_33247984:Klebsiella pneumoniae
",10-100,27
"Klebsiella_pneumoniae_33264671:Klebsiella pneumoniae
",>100,114
"Klebsiella_pneumoniae_33296349:Klebsiella pneumoniae
",1-10,three
"Klebsiella_pneumoniae_33326592:Klebsiella pneumoniae
",10-100,84
"Klebsiella_pneumoniae_33341484:Klebsiella pneumoniae
",1-10,seven patients
"Klebsiella_pneumoniae_33367870:Klebsiella pneumoniae
",10-100,14
"Klebsiella_pneumoniae_33379842:Klebsiella pneumoniae
",>100,"1 590 cases were collected, including 831"
"Klebsiella_pneumoniae_33391970:Klebsiella pneumoniae
",10-100,43
"Klebsiella_pneumoniae_33392341:Klebsiella pneumoniae
",1,A case
"Klebsiella_pneumoniae_33397244:Klebsiella pneumoniae
",>100,164
"Klebsiella_pneumoniae_33401591:Klebsiella pneumoniae
",10-100,12
"Klebsiella_pneumoniae_33401648:Klebsiella pneumoniae
",1,a case
"Klebsiella_pneumoniae_33402638:Klebsiella pneumoniae
",1-10,Seventy-four
"Klebsiella_pneumoniae_33415917:Klebsiella pneumoniae
",10-100,48
"Klebsiella_pneumoniae_33420122:Klebsiella pneumoniae
",>100,396
"Klebsiella_rhinoscleromatis_30423055:Klebsiella rhinoscleromatis
",>100,129
"Klebsiella_rhinoscleromatis_30439311:Klebsiella rhinoscleromatis
",10-100,95
"Klebsiella_rhinoscleromatis_30616536:Klebsiella rhinoscleromatis
",1,a
"Klebsiella_rhinoscleromatis_30733859:Klebsiella rhinoscleromatis
",>100,351
"Klebsiella_rhinoscleromatis_30860202:Klebsiella rhinoscleromatis
",1,a case
"Klebsiella_rhinoscleromatis_30890297:Klebsiella rhinoscleromatis
",1,A
"Klebsiella_rhinoscleromatis_31174691:Klebsiella rhinoscleromatis
",>100,195
"Klebsiella_rhinoscleromatis_31189230:Klebsiella rhinoscleromatis
",1-10,3
"Klebsiella_rhinoscleromatis_31205100:Klebsiella rhinoscleromatis
",>100,365
"Klebsiella_rhinoscleromatis_31210549:Klebsiella rhinoscleromatis
",none,:
"Klebsiella_rhinoscleromatis_31223478:Klebsiella rhinoscleromatis
",>100,414
"Klebsiella_rhinoscleromatis_31308567:Klebsiella rhinoscleromatis
",10-100,80
"Klebsiella_rhinoscleromatis_31408445:Klebsiella rhinoscleromatis
",10-100,59
"Klebsiella_rhinoscleromatis_31414641:Klebsiella rhinoscleromatis
",>100,169
"Klebsiella_rhinoscleromatis_31426870:Klebsiella rhinoscleromatis
",1,A
"Klebsiella_rhinoscleromatis_31567977:Klebsiella rhinoscleromatis
",10-100,43
"Klebsiella_rhinoscleromatis_31619219:Klebsiella rhinoscleromatis
",10-100,94
"Klebsiella_rhinoscleromatis_31761885:Klebsiella rhinoscleromatis
",10-100,76
"Klebsiella_rhinoscleromatis_32164551:Klebsiella rhinoscleromatis
",1,a
"Klebsiella_rhinoscleromatis_32172261:Klebsiella rhinoscleromatis
",>100,154
"Klebsiella_rhinoscleromatis_32360054:Klebsiella rhinoscleromatis
",1,an
"Klebsiella_rhinoscleromatis_32408156:Klebsiella rhinoscleromatis
",>100,257
"Klebsiella_rhinoscleromatis_32481328:Klebsiella rhinoscleromatis
",1,A
"Klebsiella_rhinoscleromatis_32482366:Klebsiella rhinoscleromatis
",none,patients
"Klebsiella_rhinoscleromatis_32527579:Klebsiella rhinoscleromatis
",1,a
"Klebsiella_rhinoscleromatis_32603803:Klebsiella rhinoscleromatis
",>100,836
"Klebsiella_rhinoscleromatis_32689631:Klebsiella rhinoscleromatis
",>100,380
"Klebsiella_rhinoscleromatis_32755515:Klebsiella rhinoscleromatis
",10-100,88
"Klebsiella_rhinoscleromatis_32764999:Klebsiella rhinoscleromatis
",1,A
"Klebsiella_rhinoscleromatis_32775174:Klebsiella rhinoscleromatis
",>100,353
"Klebsiella_rhinoscleromatis_32792845:Klebsiella rhinoscleromatis
",10-100,86
"Klebsiella_rhinoscleromatis_32942817:Klebsiella rhinoscleromatis
",>100,1935 episodes of BSIs in the 1478
"Klebsiella_rhinoscleromatis_32944436:Klebsiella rhinoscleromatis
",>100,1149
"Klebsiella_rhinoscleromatis_32954758:Klebsiella rhinoscleromatis
",none,clinical pleural effusions
"Klebsiella_rhinoscleromatis_32967718:Klebsiella rhinoscleromatis
",>100,150
"Klebsiella_rhinoscleromatis_32974573:Klebsiella rhinoscleromatis
",1-10,Two
"Klebsiella_rhinoscleromatis_32977435:Klebsiella rhinoscleromatis
",>100,3708
"Klebsiella_rhinoscleromatis_33025455:Klebsiella rhinoscleromatis
",1-10,four
"Klebsiella_rhinoscleromatis_33029764:Klebsiella rhinoscleromatis
",>100,386
"Klebsiella_rhinoscleromatis_33042858:Klebsiella rhinoscleromatis
",1,a Retrospective
"Klebsiella_rhinoscleromatis_33061470:Klebsiella rhinoscleromatis
",>100,734
"Klebsiella_rhinoscleromatis_33085043:Klebsiella rhinoscleromatis
",none,:
"Klebsiella_rhinoscleromatis_33091620:Klebsiella rhinoscleromatis
",10-100,Ten
"Klebsiella_rhinoscleromatis_33109242:Klebsiella rhinoscleromatis
",>100,205
"Klebsiella_rhinoscleromatis_33132333:Klebsiella rhinoscleromatis
",1-10,7
"Klebsiella_rhinoscleromatis_33168948:Klebsiella rhinoscleromatis
",10-100,27
"Klebsiella_rhinoscleromatis_33183047:Klebsiella rhinoscleromatis
",10-100,33
"Klebsiella_rhinoscleromatis_33217561:Klebsiella rhinoscleromatis
",10-100,20
"Klebsiella_rhinoscleromatis_33264671:Klebsiella rhinoscleromatis
",>100,114
"Klebsiella_rhinoscleromatis_33296349:Klebsiella rhinoscleromatis
",1-10,three
"Klebsiella_rhinoscleromatis_33341484:Klebsiella rhinoscleromatis
",1-10,seven patients
