,num,num_origin
"Human_Adenovirus_14_32539259:Human Adenovirus 14
",>100,1 447
"Human_Adenovirus_14_32669172:Human Adenovirus 14
",10-100,30
"Human_Adenovirus_14_32770770:Human Adenovirus 14
",10-100,15
"Human_Adenovirus_14_32790248:Human Adenovirus 14
",10-100,"1,074"
"Human_Adenovirus_14_32842383:Human Adenovirus 14
",>100,244
"Human_Adenovirus_14_32862400:Human Adenovirus 14
",>100,225
"Human_Adenovirus_14_32919073:Human Adenovirus 14
",1-10,7
"Human_Adenovirus_14_33145348:Human Adenovirus 14
",10-100,84
"Human_Adenovirus_14_33172555:Human Adenovirus 14
",>100,225
"Human_Adenovirus_14_33396998:Human Adenovirus 14
",10-100,75
"Human_Adenovirus_14_33489997:Human Adenovirus 14
",>100,419
"Human_Adenovirus_14_33546631:Human Adenovirus 14
",>100,573
"Human_Adenovirus_14_33565614:Human Adenovirus 14
",>100,132
"Human_Adenovirus_14_33639884:Human Adenovirus 14
",10-100,90
"Human_Adenovirus_14_33664719:Human Adenovirus 14
",>100,358
"Human_Adenovirus_14_33782171:Human Adenovirus 14
",>100,115
"Human_Adenovirus_14_33947476:Human Adenovirus 14
",10-100,92
"Human_Adenovirus_14_33950979:Human Adenovirus 14
",1-10,six
"Human_Adenovirus_14_34009376:Human Adenovirus 14
",none,.
"Human_Adenovirus_14_34087512:Human Adenovirus 14
",none,and
"Human_Adenovirus_14_34324763:Human Adenovirus 14
",1,A
"Human_Adenovirus_14_34344310:Human Adenovirus 14
",10-100,41
"Human_Adenovirus_14_34399190:Human Adenovirus 14
",>100,319
"Human_Adenovirus_14_34480636:Human Adenovirus 14
",>100,"121,529 patients"
"Human_Adenovirus_14_34523109:Human Adenovirus 14
",>100,1539
"Human_Adenovirus_14_34587727:Human Adenovirus 14
",>100,117
"Human_Adenovirus_14_34650942:Human Adenovirus 14
",>100,187
"Human_Adenovirus_14_34753343:Human Adenovirus 14
",1,A Case
"Human_Adenovirus_14_34844615:Human Adenovirus 14
",10-100,96
"Human_Adenovirus_14_34951397:Human Adenovirus 14
",10-100,29
"Human_Adenovirus_15_10209006:Human Adenovirus 15
",10-100,32
"Human_Adenovirus_15_10485620:Human Adenovirus 15
",>100,237
"Human_Adenovirus_15_10913388:Human Adenovirus 15
",10-100,31
"Human_Adenovirus_15_1420689:Human Adenovirus 15
",1,a
"Human_Adenovirus_15_14643533:Human Adenovirus 15
",10-100,33
"Human_Adenovirus_15_15131467:Human Adenovirus 15
",10-100,50
"Human_Adenovirus_15_15474623:Human Adenovirus 15
",1,Case
"Human_Adenovirus_15_16331823:Human Adenovirus 15
",>100,13 642 cases
"Human_Adenovirus_15_17287243:Human Adenovirus 15
",10-100,83
"Human_Adenovirus_15_18689592:Human Adenovirus 15
",>100,193
"Human_Adenovirus_15_186904:Human Adenovirus 15
",>100,107
"Human_Adenovirus_15_19050351:Human Adenovirus 15
",>100,257
"Human_Adenovirus_15_19089556:Human Adenovirus 15
",>100,1700
"Human_Adenovirus_15_19190941:Human Adenovirus 15
",>100,296
"Human_Adenovirus_15_19360848:Human Adenovirus 15
",>100,415
"Human_Adenovirus_15_19842979:Human Adenovirus 15
",10-100,15
"Human_Adenovirus_15_20805786:Human Adenovirus 15
",>100,394/807
"Human_Adenovirus_15_2153734:Human Adenovirus 15
",>100,312
"Human_Adenovirus_15_21571511:Human Adenovirus 15
",1,A
"Human_Adenovirus_15_21655684:Human Adenovirus 15
",10-100,A hundred and seventy six
"Human_Adenovirus_15_2177540:Human Adenovirus 15
",10-100,40
"Human_Adenovirus_15_22514104:Human Adenovirus 15
",>100,210
"Human_Adenovirus_15_22926214:Human Adenovirus 15
",>100,1006
"Human_Adenovirus_15_23327697:Human Adenovirus 15
",10-100,47
"Human_Adenovirus_15_24047731:Human Adenovirus 15
",>100,407
"Human_Adenovirus_15_24391792:Human Adenovirus 15
",>100,230
"Human_Adenovirus_15_24975176:Human Adenovirus 15
",1-10,six
"Human_Adenovirus_15_2516622:Human Adenovirus 15
",>100,336
"Human_Adenovirus_15_25341609:Human Adenovirus 15
",1,a case
"Human_Adenovirus_15_25714161:Human Adenovirus 15
",>100,2222
"Human_Adenovirus_15_25812108:Human Adenovirus 15
",>100,954
"Human_Adenovirus_15_25879805:Human Adenovirus 15
",>100,815
"Human_Adenovirus_15_26967644:Human Adenovirus 15
",10-100,14 patients
"Human_Adenovirus_15_27061822:Human Adenovirus 15
",>100,236
"Human_Adenovirus_15_27124519:Human Adenovirus 15
",>100,319
"Human_Adenovirus_15_27903788:Human Adenovirus 15
",1-10,3
"Human_Adenovirus_15_28077074:Human Adenovirus 15
",>100,560
"Human_Adenovirus_15_28182741:Human Adenovirus 15
",>100,406
"Human_Adenovirus_15_28270104:Human Adenovirus 15
",10-100,12
"Human_Adenovirus_15_2827279:Human Adenovirus 15
",none,these
"Human_Adenovirus_15_30086789:Human Adenovirus 15
",>100,1313
"Human_Adenovirus_15_30321228:Human Adenovirus 15
",>100,131
"Human_Adenovirus_15_30337417:Human Adenovirus 15
",>100,230
"Human_Adenovirus_15_30630228:Human Adenovirus 15
",>100,156
"Human_Adenovirus_15_30693422:Human Adenovirus 15
",10-100,32
"Human_Adenovirus_15_31230362:Human Adenovirus 15
",>100,150
"Human_Adenovirus_15_32017782:Human Adenovirus 15
",>100,360
"Human_Adenovirus_15_32392955:Human Adenovirus 15
",10-100,92
"Human_Adenovirus_15_32396550:Human Adenovirus 15
",none,Among military and civilian cases
"Human_Adenovirus_15_32669172:Human Adenovirus 15
",10-100,30
"Human_Adenovirus_15_32761743:Human Adenovirus 15
",>100,1778
"Human_Adenovirus_15_32770770:Human Adenovirus 15
",10-100,15
"Human_Adenovirus_15_33396998:Human Adenovirus 15
",10-100,75
"Human_Adenovirus_15_3396672:Human Adenovirus 15
",10-100,55
"Human_Adenovirus_15_34009376:Human Adenovirus 15
",none,.
"Human_Adenovirus_15_34226206:Human Adenovirus 15
",1,a retrospective
"Human_Adenovirus_15_34405546:Human Adenovirus 15
",10-100,52
"Human_Adenovirus_15_34523109:Human Adenovirus 15
",>100,1539
"Human_Adenovirus_15_34627307:Human Adenovirus 15
",10-100,56
"Human_Adenovirus_15_7893990:Human Adenovirus 15
",10-100,15 patients
"Human_Adenovirus_15_8082133:Human Adenovirus 15
",>100,"2,757"
"Human_Adenovirus_15_9025850:Human Adenovirus 15
",10-100,Seventeen
"Human_Adenovirus_15_9255891:Human Adenovirus 15
",10-100,75 patients
"Human_Adenovirus_15_9395350:Human Adenovirus 15
",1-10,"18,000"
"Human_Adenovirus_16_10485620:Human Adenovirus 16
",>100,237
"Human_Adenovirus_16_11023760:Human Adenovirus 16
",>100,360
"Human_Adenovirus_16_12684910:Human Adenovirus 16
",>100,1803
"Human_Adenovirus_16_12692610:Human Adenovirus 16
",>100,179
"Human_Adenovirus_16_15131467:Human Adenovirus 16
",10-100,50
"Human_Adenovirus_16_15274878:Human Adenovirus 16
",>100,100
"Human_Adenovirus_16_16107980:Human Adenovirus 16
",>100,266
"Human_Adenovirus_16_18803877:Human Adenovirus 16
",>100,175
"Human_Adenovirus_16_19050351:Human Adenovirus 16
",>100,257
"Human_Adenovirus_16_19351260:Human Adenovirus 16
",>100,551
"Human_Adenovirus_16_19842979:Human Adenovirus 16
",10-100,15
"Human_Adenovirus_16_20160606:Human Adenovirus 16
",1-10,Forty-two
"Human_Adenovirus_16_20409365:Human Adenovirus 16
",10-100,95
"Human_Adenovirus_16_20572084:Human Adenovirus 16
",1,1
"Human_Adenovirus_16_20805786:Human Adenovirus 16
",>100,394/807
"Human_Adenovirus_16_21655684:Human Adenovirus 16
",10-100,A hundred and seventy six
"Human_Adenovirus_16_22414179:Human Adenovirus 16
",>100,193
"Human_Adenovirus_16_22531244:Human Adenovirus 16
",10-100,64
"Human_Adenovirus_16_22838216:Human Adenovirus 16
",10-100,70
"Human_Adenovirus_16_22926214:Human Adenovirus 16
",>100,1006
"Human_Adenovirus_16_23233929:Human Adenovirus 16
",>100,171
"Human_Adenovirus_16_23326469:Human Adenovirus 16
",10-100,45
"Human_Adenovirus_16_23327697:Human Adenovirus 16
",10-100,47
"Human_Adenovirus_16_23621728:Human Adenovirus 16
",>100,206
"Human_Adenovirus_16_24047731:Human Adenovirus 16
",>100,407
"Human_Adenovirus_16_24070567:Human Adenovirus 16
",1-10,3 cases
"Human_Adenovirus_16_2420069:Human Adenovirus 16
",>100,118
"Human_Adenovirus_16_25475044:Human Adenovirus 16
",10-100,21
"Human_Adenovirus_16_25714161:Human Adenovirus 16
",>100,2222
"Human_Adenovirus_16_25879805:Human Adenovirus 16
",>100,815
"Human_Adenovirus_16_26016346:Human Adenovirus 16
",>100,136
"Human_Adenovirus_16_26293663:Human Adenovirus 16
",10-100,85
"Human_Adenovirus_16_26557031:Human Adenovirus 16
",>100,156
"Human_Adenovirus_16_26773605:Human Adenovirus 16
",>100,492
"Human_Adenovirus_16_26792409:Human Adenovirus 16
",>100,"3,662"
"Human_Adenovirus_16_27052333:Human Adenovirus 16
",1-10,two
"Human_Adenovirus_16_27061822:Human Adenovirus 16
",>100,236
"Human_Adenovirus_16_27159214:Human Adenovirus 16
",>100,3851
"Human_Adenovirus_16_27171486:Human Adenovirus 16
",1-10,4
"Human_Adenovirus_16_27921234:Human Adenovirus 16
",10-100,33
"Human_Adenovirus_16_2840466:Human Adenovirus 16
",>100,1544
"Human_Adenovirus_16_28673837:Human Adenovirus 16
",1,One
"Human_Adenovirus_16_28822432:Human Adenovirus 16
",>100,195
"Human_Adenovirus_16_28948867:Human Adenovirus 16
",>100,610
"Human_Adenovirus_16_29596527:Human Adenovirus 16
",1-10,"14,044 patients, 37.7% (52"
"Human_Adenovirus_16_29780032:Human Adenovirus 16
",10-100,31
"Human_Adenovirus_16_3013925:Human Adenovirus 16
",1-10,6
"Human_Adenovirus_16_30180976:Human Adenovirus 16
",10-100,23
"Human_Adenovirus_16_3028982:Human Adenovirus 16
",none,:
"Human_Adenovirus_16_30630228:Human Adenovirus 16
",>100,156
"Human_Adenovirus_16_30882722:Human Adenovirus 16
",10-100,80
"Human_Adenovirus_16_31130122:Human Adenovirus 16
",>100,834
"Human_Adenovirus_16_31191561:Human Adenovirus 16
",>100,274
"Human_Adenovirus_16_31196108:Human Adenovirus 16
",10-100,62
"Human_Adenovirus_16_31776891:Human Adenovirus 16
",10-100,60
"Human_Adenovirus_16_31977849:Human Adenovirus 16
",>100,542
"Human_Adenovirus_16_32017782:Human Adenovirus 16
",>100,360
"Human_Adenovirus_16_32363218:Human Adenovirus 16
",>100,524 samples (451
"Human_Adenovirus_16_32447916:Human Adenovirus 16
",>100,1 543
"Human_Adenovirus_16_32470255:Human Adenovirus 16
",10-100,16 018 patients
"Human_Adenovirus_16_32669172:Human Adenovirus 16
",10-100,30
"Human_Adenovirus_16_32703176:Human Adenovirus 16
",10-100,Twelve
"Human_Adenovirus_16_32720706:Human Adenovirus 16
",1-10,271 of these cases identified HCoV in nine cases
"Human_Adenovirus_16_32842383:Human Adenovirus 16
",>100,244
"Human_Adenovirus_16_32862400:Human Adenovirus 16
",>100,225
"Human_Adenovirus_16_33061487:Human Adenovirus 16
",10-100,36
"Human_Adenovirus_16_33172555:Human Adenovirus 16
",>100,225
"Human_Adenovirus_16_33396998:Human Adenovirus 16
",10-100,75
"Human_Adenovirus_16_33546631:Human Adenovirus 16
",>100,573
"Human_Adenovirus_16_33664178:Human Adenovirus 16
",>100,572
"Human_Adenovirus_16_33684131:Human Adenovirus 16
",>100,141 patients
"Human_Adenovirus_16_33732504:Human Adenovirus 16
",1,one of the pneumonia patients
"Human_Adenovirus_16_33750952:Human Adenovirus 16
",>100,397
"Human_Adenovirus_16_33782171:Human Adenovirus 16
",>100,115
"Human_Adenovirus_16_33950979:Human Adenovirus 16
",1-10,six
"Human_Adenovirus_16_34140022:Human Adenovirus 16
",>100,4403
"Human_Adenovirus_16_34399190:Human Adenovirus 16
",>100,319
"Human_Adenovirus_16_34432362:Human Adenovirus 16
",>100,237
"Human_Adenovirus_16_34523109:Human Adenovirus 16
",>100,1539
"Human_Adenovirus_16_34844615:Human Adenovirus 16
",10-100,96
"Human_Adenovirus_16_34907393:Human Adenovirus 16
",1-10,3
"Human_Adenovirus_16_34977533:Human Adenovirus 16
",10-100,15
"Human_Adenovirus_16_9025850:Human Adenovirus 16
",10-100,Seventeen
"Human_Adenovirus_16_9213724:Human Adenovirus 16
",10-100,56
"Human_Adenovirus_16_9230228:Human Adenovirus 16
",10-100,19
"Human_Adenovirus_16_9466537:Human Adenovirus 16
",>100,191
"Human_Adenovirus_16_9645999:Human Adenovirus 16
",10-100,61
"Human_Adenovirus_16_9686095:Human Adenovirus 16
",1,a case
"Human_Adenovirus_16_9766590:Human Adenovirus 16
",1-10,2
"Human_Adenovirus_17_10961532:Human Adenovirus 17
",1-10,two
"Human_Adenovirus_17_15131467:Human Adenovirus 17
",10-100,50
"Human_Adenovirus_17_16331823:Human Adenovirus 17
",>100,13 642 cases
"Human_Adenovirus_17_19050351:Human Adenovirus 17
",>100,257
"Human_Adenovirus_17_19360848:Human Adenovirus 17
",>100,415
"Human_Adenovirus_17_21384676:Human Adenovirus 17
",>100,125
"Human_Adenovirus_17_22329841:Human Adenovirus 17
",>100,592
"Human_Adenovirus_17_22531244:Human Adenovirus 17
",10-100,64
"Human_Adenovirus_17_22608839:Human Adenovirus 17
",10-100,18
"Human_Adenovirus_17_23327697:Human Adenovirus 17
",10-100,47
"Human_Adenovirus_17_23783373:Human Adenovirus 17
",>100,356
"Human_Adenovirus_17_24006627:Human Adenovirus 17
",10-100,61
"Human_Adenovirus_17_24260230:Human Adenovirus 17
",>100,354
"Human_Adenovirus_17_24341017:Human Adenovirus 17
",>100,1606
"Human_Adenovirus_17_25812108:Human Adenovirus 17
",>100,954
"Human_Adenovirus_17_2588211:Human Adenovirus 17
",10-100,Thirty
"Human_Adenovirus_17_26867384:Human Adenovirus 17
",10-100,91 cases
"Human_Adenovirus_17_27061822:Human Adenovirus 17
",>100,236
"Human_Adenovirus_17_28077074:Human Adenovirus 17
",>100,560
"Human_Adenovirus_17_28182741:Human Adenovirus 17
",>100,406
"Human_Adenovirus_17_28270104:Human Adenovirus 17
",10-100,12
"Human_Adenovirus_17_29224300:Human Adenovirus 17
",>100,243
"Human_Adenovirus_17_3013926:Human Adenovirus 17
",>100,103
"Human_Adenovirus_17_30321228:Human Adenovirus 17
",>100,131
"Human_Adenovirus_17_3037901:Human Adenovirus 17
",none,adult patients
"Human_Adenovirus_17_30882722:Human Adenovirus 17
",10-100,80
"Human_Adenovirus_17_32539259:Human Adenovirus 17
",>100,1 447
"Human_Adenovirus_17_32842383:Human Adenovirus 17
",>100,244
"Human_Adenovirus_17_34009376:Human Adenovirus 17
",none,.
"Human_Adenovirus_17_34350810:Human Adenovirus 17
",>100,163
"Human_Adenovirus_17_34399190:Human Adenovirus 17
",>100,319
"Human_Adenovirus_17_34713393:Human Adenovirus 17
",1,An
"Human_Adenovirus_17_9291327:Human Adenovirus 17
",1,a
"Human_Adenovirus_17_9645999:Human Adenovirus 17
",10-100,61
"Human_Adenovirus_18_30550551:Human Adenovirus 18
",none,:
"Human_Adenovirus_1_32761743:Human Adenovirus 1
",>100,1778
"Human_Adenovirus_1_32770770:Human Adenovirus 1
",10-100,15
"Human_Adenovirus_1_32779756:Human Adenovirus 1
",>100,875
"Human_Adenovirus_1_32790248:Human Adenovirus 1
",10-100,"1,074"
"Human_Adenovirus_1_32817802:Human Adenovirus 1
",10-100,59
"Human_Adenovirus_1_32842383:Human Adenovirus 1
",>100,244
"Human_Adenovirus_1_33061487:Human Adenovirus 1
",10-100,36
"Human_Adenovirus_1_33172555:Human Adenovirus 1
",>100,225
"Human_Adenovirus_1_33194423:Human Adenovirus 1
",10-100,68
"Human_Adenovirus_1_33210494:Human Adenovirus 1
",none,:
"Human_Adenovirus_1_33294084:Human Adenovirus 1
",10-100,43
"Human_Adenovirus_1_33343550:Human Adenovirus 1
",1,one
"Human_Adenovirus_1_33396998:Human Adenovirus 1
",10-100,75
"Human_Adenovirus_1_33433157:Human Adenovirus 1
",>100,204
"Human_Adenovirus_1_33632148:Human Adenovirus 1
",10-100,60
"Human_Adenovirus_1_33664719:Human Adenovirus 1
",>100,358
"Human_Adenovirus_1_33732504:Human Adenovirus 1
",1,one of the pneumonia patients
"Human_Adenovirus_1_33750952:Human Adenovirus 1
",>100,397
"Human_Adenovirus_1_33782171:Human Adenovirus 1
",>100,115
"Human_Adenovirus_1_33888063:Human Adenovirus 1
",none,:
"Human_Adenovirus_1_33912902:Human Adenovirus 1
",none,:
"Human_Adenovirus_1_33947476:Human Adenovirus 1
",10-100,92
"Human_Adenovirus_1_33990223:Human Adenovirus 1
",1,a retrospective
"Human_Adenovirus_1_34009376:Human Adenovirus 1
",none,.
"Human_Adenovirus_1_34013875:Human Adenovirus 1
",>100,:We compared weekly positivity rates of 8 respiratory viruses in South Korea during 2010-2019 and
"Human_Adenovirus_1_34185972:Human Adenovirus 1
",10-100,20
"Human_Adenovirus_1_34249808:Human Adenovirus 1
",10-100,47
"Human_Adenovirus_1_34287033:Human Adenovirus 1
",>100,191
"Human_Adenovirus_1_34344406:Human Adenovirus 1
",10-100,71
"Human_Adenovirus_1_34350810:Human Adenovirus 1
",>100,163
"Human_Adenovirus_1_34399190:Human Adenovirus 1
",>100,319
"Human_Adenovirus_1_34574450:Human Adenovirus 1
",1,A
"Human_Adenovirus_1_34587727:Human Adenovirus 1
",>100,117
"Human_Adenovirus_1_34625621:Human Adenovirus 1
",1-10,Six
"Human_Adenovirus_1_34627307:Human Adenovirus 1
",10-100,56
"Human_Adenovirus_1_34646942:Human Adenovirus 1
",>100,1182
"Human_Adenovirus_1_34648214:Human Adenovirus 1
",none,:
"Human_Adenovirus_1_34650942:Human Adenovirus 1
",>100,187
"Human_Adenovirus_1_34668725:Human Adenovirus 1
",>100,796
"Human_Adenovirus_1_34694579:Human Adenovirus 1
",>100,5544
"Human_Adenovirus_1_34704788:Human Adenovirus 1
",10-100,60
"Human_Adenovirus_1_34722335:Human Adenovirus 1
",10-100,62
"Human_Adenovirus_1_34753343:Human Adenovirus 1
",1,A Case
"Human_Adenovirus_1_34819956:Human Adenovirus 1
",10-100,98
"Human_Adenovirus_1_34844615:Human Adenovirus 1
",10-100,96
"Human_Adenovirus_1_34847913:Human Adenovirus 1
",1-10,four
"Human_Adenovirus_1_34907393:Human Adenovirus 1
",1-10,3
"Human_Adenovirus_1_34977533:Human Adenovirus 1
",10-100,15
"Human_Adenovirus_20_10580947:Human Adenovirus 20
",10-100,21
"Human_Adenovirus_20_10613789:Human Adenovirus 20
",1,a
"Human_Adenovirus_20_16331823:Human Adenovirus 20
",>100,13 642 cases
"Human_Adenovirus_20_1727887:Human Adenovirus 20
",10-100,20
"Human_Adenovirus_20_17366056:Human Adenovirus 20
",>100,233
"Human_Adenovirus_20_18689592:Human Adenovirus 20
",>100,193
"Human_Adenovirus_20_19842979:Human Adenovirus 20
",10-100,15
"Human_Adenovirus_20_202157:Human Adenovirus 20
",>100,123
"Human_Adenovirus_20_20501927:Human Adenovirus 20
",>100,922
"Human_Adenovirus_20_2176737:Human Adenovirus 20
",>100,601
"Human_Adenovirus_20_23327697:Human Adenovirus 20
",10-100,47
"Human_Adenovirus_20_24044210:Human Adenovirus 20
",>100,122
"Human_Adenovirus_20_24070567:Human Adenovirus 20
",1-10,3 cases
"Human_Adenovirus_20_25112957:Human Adenovirus 20
",1-10,five
"Human_Adenovirus_20_2516622:Human Adenovirus 20
",>100,336
"Human_Adenovirus_20_25504360:Human Adenovirus 20
",10-100,87
"Human_Adenovirus_20_2560411:Human Adenovirus 20
",>100,171 cases
"Human_Adenovirus_20_25879805:Human Adenovirus 20
",>100,815
"Human_Adenovirus_20_25997046:Human Adenovirus 20
",1,a case
"Human_Adenovirus_20_27885562:Human Adenovirus 20
",10-100,38). Statistically significant difference was observed between RSV-positive and negative cases
"Human_Adenovirus_20_28114362:Human Adenovirus 20
",>100,191
"Human_Adenovirus_20_2827279:Human Adenovirus 20
",none,these
"Human_Adenovirus_20_28634031:Human Adenovirus 20
",>100,280
"Human_Adenovirus_20_3013925:Human Adenovirus 20
",1-10,6
"Human_Adenovirus_20_30337417:Human Adenovirus 20
",>100,230
"Human_Adenovirus_20_31648000:Human Adenovirus 20
",10-100,89
"Human_Adenovirus_20_3187395:Human Adenovirus 20
",>100,106
"Human_Adenovirus_20_31977849:Human Adenovirus 20
",>100,542
"Human_Adenovirus_20_32050912:Human Adenovirus 20
",10-100,30
"Human_Adenovirus_20_32392955:Human Adenovirus 20
",10-100,92
"Human_Adenovirus_20_32546135:Human Adenovirus 20
",10-100,thirty cases were enrolled in the research group and ninety cases
"Human_Adenovirus_20_32648817:Human Adenovirus 20
",10-100,21
"Human_Adenovirus_20_32703176:Human Adenovirus 20
",10-100,Twelve
"Human_Adenovirus_20_32720706:Human Adenovirus 20
",1-10,271 of these cases identified HCoV in nine cases
"Human_Adenovirus_20_32779756:Human Adenovirus 20
",>100,875
"Human_Adenovirus_20_32842383:Human Adenovirus 20
",>100,244
"Human_Adenovirus_20_32862400:Human Adenovirus 20
",>100,225
"Human_Adenovirus_20_33156553:Human Adenovirus 20
",10-100,43
"Human_Adenovirus_20_33294084:Human Adenovirus 20
",10-100,43
"Human_Adenovirus_20_33713616:Human Adenovirus 20
",10-100,28 369
"Human_Adenovirus_20_33782171:Human Adenovirus 20
",>100,115
"Human_Adenovirus_20_34140022:Human Adenovirus 20
",>100,4403
"Human_Adenovirus_20_34185972:Human Adenovirus 20
",10-100,20
"Human_Adenovirus_20_34351553:Human Adenovirus 20
",>100,102
"Human_Adenovirus_20_34405546:Human Adenovirus 20
",10-100,52
"Human_Adenovirus_20_34625621:Human Adenovirus 20
",1-10,Six
"Human_Adenovirus_20_34627307:Human Adenovirus 20
",10-100,56
"Human_Adenovirus_20_34646942:Human Adenovirus 20
",>100,1182
"Human_Adenovirus_20_34650942:Human Adenovirus 20
",>100,187
"Human_Adenovirus_20_34694579:Human Adenovirus 20
",>100,5544
"Human_Adenovirus_20_34819956:Human Adenovirus 20
",10-100,98
"Human_Adenovirus_20_34844615:Human Adenovirus 20
",10-100,96
"Human_Adenovirus_20_34907393:Human Adenovirus 20
",1-10,3
"Human_Adenovirus_20_6093715:Human Adenovirus 20
",10-100,Twenty
"Human_Adenovirus_20_6308746:Human Adenovirus 20
",10-100,21
"Human_Adenovirus_20_7893990:Human Adenovirus 20
",10-100,15 patients
